amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
12133.12,18,2,0,0,27742.68,30337.5,74743.36,0,4,3,0.14,0,0,0,0,0.4,0,0.0
76.76,9,1,2,0,70.56,68.39,162.08,1,1,9,0.24,0,0,0,0,1.12,0,0.0
369.0,8,1,0,0,751.47,707.51,1239.33,0,4,3,0.08,0,0,0,0,0.52,0,0.0
63.05,4,2,2,0,63.82,59.9,117.06,2,4,12,0.16,0,1,0,0,1.05,0,1.0
220.19,2,2,0,0,227.4,206.82,431.18,1,1,17,0.43,0,1,0,0,1.06,0,0.0
1660.97,0,2,2,0,2671.2,2658.44,6472.38,2,0,14,0.24,0,1,0,0,0.62,0,0.0
36.1,8,0,2,0,73.29,72.44,170.5,0,5,16,0.33,0,0,0,0,0.5,0,0.0
1073.23,7,0,2,0,1553.93,1603.39,3359.79,0,3,7,0.08,1,0,0,0,0.67,0,1.0
1172.66,0,0,0,0,616.24,633.42,1328.07,0,1,3,0.44,0,1,0,0,1.85,0,0.0
901.97,5,0,1,0,1359.13,1456.28,2782.56,0,1,1,0.15,0,1,0,0,0.62,0,0.0
434.42,10,0,1,0,977.6,1076.77,1279.64,0,3,7,0.23,0,0,0,0,0.4,0,0.0
553.03,17,2,2,1,563.34,606.23,911.93,1,4,5,0.25,0,0,0,0,0.91,0,0.0
868.97,7,1,1,0,833.06,778.23,1389.38,0,6,7,0.14,0,0,0,0,1.12,0,0.0
200.92,19,2,1,0,488.64,474.49,663.25,0,3,14,0.3,0,0,0,0,0.42,0,0.0
399.3,2,2,0,0,265.6,279.98,430.15,0,2,0,0.34,0,1,0,0,1.43,0,0.0
1623.67,23,2,0,0,3903.66,3839.24,10152.06,0,2,20,0.39,0,1,0,0,0.42,0,0.0
217.22,19,1,2,0,507.78,477.09,1356.38,0,1,0,0.44,0,0,0,0,0.46,0,0.0
58.31,15,2,2,0,45.69,42.14,117.2,0,3,5,0.31,0,0,0,0,1.38,0,0.0
156.7,17,1,0,0,221.22,235.11,493.73,0,1,0,0.5,0,0,0,0,0.67,0,0.0
68.41,14,1,0,0,59.62,55.13,100.43,1,1,8,0.2,0,0,0,0,1.24,0,0.0
195.0,1,1,0,0,176.34,165.85,274.47,0,3,0,0.43,0,1,0,0,1.18,0,0.0
1061.18,17,0,1,1,515.38,527.42,1484.28,1,2,13,0.16,0,0,0,0,2.01,0,0.0
196.86,5,1,0,0,235.56,227.44,620.62,1,2,6,0.08,0,1,0,0,0.87,0,0.0
354.18,23,2,0,0,518.47,477.97,1194.53,0,2,0,0.49,0,1,0,0,0.74,0,0.0
145.07,16,1,1,0,206.37,220.5,555.08,0,2,1,0.14,0,0,0,0,0.66,0,0.0
53.05,21,2,1,0,57.62,57.32,131.58,1,4,0,0.19,0,0,0,0,0.93,0,0.0
511.78,16,0,1,0,920.34,857.94,1545.54,0,3,0,0.16,1,0,0,0,0.6,0,0.0
197.48,8,1,2,0,544.77,518.98,1629.75,0,4,0,0.77,0,0,0,0,0.38,0,0.0
682.28,13,2,1,0,172.46,159.1,483.34,2,1,5,0.28,0,0,0,0,4.29,1,0.0
373.28,20,0,0,0,883.52,910.39,1572.1,0,3,11,0.39,0,0,0,0,0.41,0,0.0
231.74,20,0,2,0,227.07,225.44,632.04,0,2,2,0.2,0,0,0,0,1.03,0,0.0
154.05,13,2,1,1,85.52,91.43,195.01,0,3,1,0.18,0,0,0,0,1.68,0,0.0
600.04,16,0,0,0,397.1,427.32,1158.19,0,2,4,0.12,0,0,0,0,1.4,0,0.0
350.51,20,0,1,0,160.81,160.32,461.12,0,0,11,0.2,0,0,0,0,2.19,0,0.0
61.55,8,1,1,0,118.13,113.17,283.84,0,3,4,0.38,0,0,0,0,0.54,0,0.0
367.74,18,0,0,0,510.37,503.33,963.06,0,1,7,0.48,0,0,0,0,0.73,0,0.0
201.34,15,1,1,0,251.42,261.31,736.58,2,2,3,0.04,0,0,0,0,0.77,0,0.0
3637.58,7,1,2,0,4861.77,5232.32,13610.16,0,3,3,0.6,0,0,0,0,0.7,0,0.0
178.52,1,1,1,0,133.45,128.12,174.8,1,3,1,0.43,0,1,0,0,1.39,1,0.0
133.42,14,1,0,0,107.03,101.17,239.5,1,1,5,0.08,0,0,0,0,1.32,0,0.0
765.43,16,1,1,1,498.71,514.68,930.65,0,4,0,0.54,0,0,0,0,1.49,0,0.0
65.33,3,1,0,0,53.85,54.85,105.14,0,4,3,0.19,0,1,0,0,1.19,0,0.0
232.95,1,1,1,0,471.39,461.82,965.78,0,2,13,0.33,0,1,0,0,0.5,0,0.0
935.8,17,2,0,1,356.12,348.36,651.84,0,3,1,0.18,1,0,0,0,2.69,1,1.0
80.77,12,1,0,0,67.25,69.83,110.66,0,1,9,0.07,0,0,0,0,1.16,0,0.0
30.67,19,1,1,0,47.09,44.2,105.41,0,5,3,0.46,1,0,0,0,0.69,0,0.0
801.51,12,1,1,0,654.76,615.93,982.62,0,6,4,0.41,0,0,0,0,1.3,0,0.0
998.72,18,2,0,0,960.51,995.93,2730.69,0,5,17,0.15,0,0,0,0,1.0,0,0.0
1251.91,12,1,0,0,1347.56,1424.36,2179.42,0,2,15,0.52,0,0,0,0,0.88,0,0.0
601.87,1,1,2,0,1238.52,1188.94,2459.25,1,5,3,0.42,0,1,0,0,0.51,0,0.0
420.2,10,2,1,0,219.9,202.46,650.32,0,1,1,0.1,0,0,0,0,2.08,0,0.0
1675.59,5,0,2,0,3887.26,4246.23,10554.82,1,3,7,0.35,1,1,0,0,0.39,0,1.0
219.95,21,2,1,1,326.57,298.01,781.19,1,3,13,0.16,0,0,0,0,0.74,0,0.0
981.41,21,0,2,0,1828.22,1848.81,2581.44,0,3,3,0.32,0,0,0,0,0.53,0,0.0
1672.53,10,2,0,1,2944.12,3046.5,4375.83,0,5,0,0.48,0,0,0,0,0.55,0,0.0
138.03,6,2,2,0,213.46,228.28,498.44,0,1,12,0.28,0,0,0,0,0.6,0,0.0
335.45,2,0,0,0,449.68,479.43,1277.7,0,5,5,0.06,1,1,0,0,0.7,0,0.0
66.1,20,2,2,0,44.05,45.55,54.46,1,2,5,0.1,0,0,0,0,1.45,1,0.0
200.59,8,2,2,0,143.46,153.56,274.12,0,5,3,0.19,0,0,0,0,1.31,0,0.0
704.75,10,1,2,0,369.57,392.67,959.98,0,3,7,0.03,0,0,0,1,1.79,0,0.0
587.44,17,2,1,0,903.02,838.35,1300.07,1,1,10,0.49,0,0,0,0,0.7,0,0.0
371.83,1,0,1,0,277.93,300.23,759.79,1,1,0,0.6,0,1,0,0,1.24,0,0.0
216.98,12,2,0,0,53.9,59.01,137.15,1,1,3,0.39,0,0,0,0,3.68,1,0.0
144.74,1,0,2,0,303.31,305.83,831.99,0,1,0,0.25,0,1,0,0,0.47,0,0.0
2882.79,22,1,2,0,2685.19,2951.05,7925.77,0,4,8,0.45,0,0,0,0,0.98,0,0.0
92.88,22,2,1,0,63.74,62.3,147.38,0,3,4,0.3,0,0,0,0,1.49,0,0.0
868.1,6,2,1,0,2253.53,2239.67,6649.28,0,6,10,0.27,0,0,0,0,0.39,0,0.0
1341.56,17,0,1,1,1396.76,1443.08,2161.43,0,1,0,0.23,0,0,0,0,0.93,0,0.0
489.26,12,0,2,0,839.16,767.83,1135.33,0,3,1,0.4,0,0,0,0,0.64,0,0.0
171.91,1,0,0,0,129.39,124.54,380.75,0,5,12,0.28,1,1,0,0,1.38,0,0.0
335.08,19,1,2,0,372.64,380.89,864.01,0,0,3,0.6,0,0,0,0,0.88,0,0.0
613.8,0,1,1,0,708.69,723.32,1668.53,0,3,7,0.21,0,1,0,0,0.85,0,0.0
658.64,0,1,0,0,1554.96,1523.59,3655.98,0,4,5,0.26,0,1,0,0,0.43,0,0.0
2056.21,14,0,1,0,1659.47,1745.96,4532.72,0,5,6,0.12,0,0,0,0,1.18,0,0.0
70.38,8,0,0,0,246.5,271.39,462.72,0,0,5,0.24,0,0,0,0,0.26,0,0.0
1063.84,23,1,0,0,1007.56,936.29,2204.25,0,1,6,0.38,0,1,0,0,1.14,0,0.0
184.91,21,1,0,0,145.4,153.99,297.91,2,3,1,0.07,0,0,0,0,1.2,0,0.0
211.2,1,0,1,0,52.92,57.32,129.98,1,0,9,0.2,0,1,0,0,3.68,1,0.0
621.06,23,1,2,0,836.18,863.27,1902.58,1,2,2,0.23,0,1,0,1,0.72,0,0.0
1644.84,17,2,1,0,1287.5,1275.25,1908.92,1,2,4,0.14,0,0,0,0,1.29,0,0.0
599.17,9,0,0,0,384.89,352.9,804.55,1,0,3,0.31,0,0,0,0,1.7,0,0.0
1034.29,0,1,0,0,919.31,848.76,2393.42,1,2,1,0.44,0,1,0,0,1.22,0,0.0
192.25,12,1,1,0,160.05,175.62,375.91,0,3,2,0.19,0,0,0,0,1.09,0,0.0
14.23,3,1,2,0,21.98,21.3,48.85,1,2,1,0.31,0,1,0,0,0.67,0,0.0
780.6,10,0,0,0,2273.19,2435.7,4383.67,1,3,5,0.32,0,0,0,0,0.32,0,0.0
215.94,19,2,0,0,108.17,106.56,229.76,0,2,4,0.36,0,0,0,0,2.03,0,0.0
790.72,18,2,1,0,589.6,629.39,1714.64,1,3,0,0.5,0,0,0,0,1.26,0,0.0
241.64,5,0,2,0,153.9,159.7,429.56,1,3,0,0.38,0,1,0,0,1.51,0,0.0
2794.96,19,1,1,1,8885.45,8196.92,18908.16,1,3,4,0.32,0,0,0,0,0.34,0,0.0
1312.66,22,2,2,0,3775.21,4011.27,8117.36,0,3,2,0.32,0,0,0,0,0.33,0,0.0
73.46,23,2,1,0,202.03,189.54,245.22,0,2,2,0.19,0,1,0,0,0.39,0,0.0
1865.11,1,2,2,0,1189.76,1233.56,3334.22,1,0,0,0.12,0,1,0,0,1.51,0,0.0
425.31,5,1,2,0,1285.79,1220.17,2595.44,0,4,2,0.67,0,1,0,0,0.35,0,0.0
106.41,12,2,1,0,308.07,317.03,477.41,0,4,0,0.15,0,0,0,0,0.34,0,0.0
237.41,17,1,2,1,130.91,131.42,243.6,1,0,1,0.47,0,0,0,0,1.81,0,0.0
851.38,18,0,1,0,1352.71,1312.18,3292.06,2,2,0,0.35,0,0,0,0,0.65,0,0.0
267.2,17,0,1,0,183.25,183.08,518.26,1,3,6,0.21,0,0,0,0,1.46,0,0.0
163.4,20,2,0,0,342.48,341.7,871.52,1,7,0,0.15,0,0,0,0,0.48,0,0.0
146.47,20,1,1,0,75.51,79.24,109.88,1,3,4,0.39,0,0,0,0,1.85,1,0.0
244.35,7,2,2,0,658.33,668.34,999.3,0,3,1,0.57,0,0,0,0,0.37,0,0.0
59.33,8,1,2,0,93.24,97.21,208.54,0,3,0,0.72,0,0,0,0,0.61,0,0.0
1477.0,14,1,2,0,852.47,822.97,1834.87,1,2,6,0.54,0,0,0,0,1.79,0,0.0
23.98,11,2,0,0,28.76,27.46,55.49,0,0,0,0.29,0,0,0,0,0.87,0,0.0
736.67,13,1,1,0,1627.38,1603.41,3770.77,0,4,3,0.13,0,0,0,0,0.46,0,0.0
48.34,3,1,2,0,30.53,29.21,90.79,0,4,0,0.3,0,1,0,0,1.65,0,0.0
151.57,18,2,1,0,199.14,209.12,393.91,0,3,8,0.07,0,0,0,0,0.72,0,0.0
279.82,11,2,1,0,812.44,762.62,2396.21,0,1,2,0.54,0,0,0,0,0.37,0,0.0
2973.74,13,0,0,0,7258.1,6614.38,10194.62,0,3,0,0.49,0,0,0,0,0.45,0,0.0
3303.93,10,1,2,0,6531.93,6490.04,17145.54,0,7,15,0.3,0,0,0,0,0.51,0,0.0
378.11,8,1,1,0,369.2,402.2,471.49,1,6,0,0.2,0,0,0,0,0.94,0,0.0
824.59,12,0,0,0,1406.66,1332.47,1736.57,1,3,3,0.1,0,0,0,0,0.62,0,0.0
925.02,6,1,1,0,493.25,506.9,1252.84,0,2,6,0.12,0,0,0,0,1.82,0,0.0
207.19,0,1,0,0,585.27,560.25,1229.35,0,2,4,0.44,0,1,0,0,0.37,0,0.0
174.17,12,1,1,0,212.16,234.54,389.58,0,2,3,0.13,0,0,0,0,0.74,0,0.0
30.89,10,1,2,0,34.77,32.04,74.9,0,2,1,0.56,0,0,0,0,0.96,0,0.0
136.77,18,1,0,0,161.69,166.05,296.86,1,2,1,0.07,0,0,0,0,0.82,0,0.0
536.31,22,2,2,0,1273.01,1351.16,2165.86,0,1,2,0.25,0,0,0,0,0.4,0,0.0
124.43,1,1,2,1,123.5,129.31,270.95,0,5,5,0.46,0,1,0,0,0.96,0,0.0
577.67,3,2,2,0,810.46,899.31,1709.9,0,4,10,0.04,0,1,0,0,0.64,0,0.0
26.81,18,2,2,0,14.45,14.46,28.81,1,1,6,0.08,0,0,0,0,1.85,0,0.0
77.0,13,1,1,1,29.4,31.48,46.13,0,4,0,0.46,0,0,0,0,2.45,1,0.0
260.84,10,2,1,0,426.62,387.87,1101.68,0,5,0,0.13,0,0,0,0,0.67,0,0.0
847.48,15,0,1,0,1250.01,1209.67,2475.61,0,2,6,0.47,0,0,0,0,0.7,0,0.0
1016.39,9,1,1,0,1452.83,1507.61,1848.23,1,1,7,0.09,0,0,0,0,0.67,0,0.0
1227.96,20,2,1,0,2462.76,2352.67,4364.05,0,2,10,0.16,0,0,0,0,0.52,0,0.0
2657.32,5,2,2,0,721.79,674.74,983.61,0,1,0,0.64,0,1,0,0,3.94,1,1.0
40.96,16,2,1,1,89.14,89.85,253.48,1,4,10,0.53,0,0,0,1,0.46,0,0.0
127.23,17,0,2,0,96.72,104.29,156.57,1,2,3,0.09,0,0,0,0,1.22,0,0.0
1162.84,21,0,0,0,1108.89,1012.67,1907.01,0,1,5,0.16,0,0,0,0,1.15,0,0.0
1580.39,11,1,0,0,1728.24,1630.33,4708.63,0,4,7,0.13,0,0,0,0,0.97,0,0.0
386.45,10,1,1,0,283.57,283.83,704.34,0,3,4,0.1,0,0,0,0,1.36,0,0.0
887.29,8,1,0,0,2221.4,2100.78,6417.02,0,3,16,0.67,0,0,0,0,0.42,0,0.0
267.24,4,0,0,0,131.83,144.76,242.15,0,4,7,0.61,0,1,0,0,1.85,1,0.0
1044.69,7,0,2,0,1482.63,1445.59,2546.15,0,3,2,0.31,0,0,0,0,0.72,0,0.0
6990.3,7,1,0,0,5019.21,5335.34,8193.66,0,3,0,0.39,0,0,0,0,1.31,0,0.0
373.45,21,1,2,0,200.49,194.31,301.76,1,3,2,0.36,0,0,0,0,1.92,1,0.0
491.99,8,1,0,1,384.79,355.55,773.94,1,1,0,0.34,0,0,0,0,1.38,0,0.0
272.66,17,0,0,0,151.75,159.8,261.02,0,4,9,0.24,0,0,0,0,1.71,1,0.0
661.71,18,2,2,0,1148.14,1184.88,2774.21,0,3,0,0.53,0,0,0,0,0.56,0,0.0
892.32,8,1,1,0,1785.87,1773.52,4856.69,1,3,2,0.25,0,0,0,0,0.5,0,0.0
374.2,5,1,2,0,349.36,376.79,981.6,0,1,8,0.25,0,1,0,0,0.99,0,0.0
1165.85,19,2,2,0,1234.3,1329.58,2956.36,0,2,7,0.57,0,0,0,0,0.88,0,0.0
49.94,17,0,1,0,45.42,47.23,116.67,0,8,2,0.08,0,0,0,0,1.06,0,0.0
817.54,13,2,2,0,4859.86,4865.99,6617.12,0,1,0,0.09,0,0,0,0,0.17,0,0.0
475.29,8,2,1,1,248.96,239.85,458.13,1,2,1,0.39,0,0,0,0,1.98,1,0.0
3871.91,4,0,0,0,5086.7,4939.26,10220.76,1,3,1,0.22,0,1,0,0,0.78,0,0.0
935.76,23,1,2,0,2101.63,2320.59,5770.42,2,4,3,0.18,0,1,0,0,0.4,0,0.0
52.24,4,2,2,0,53.63,59.3,65.5,2,2,2,0.15,0,1,0,0,0.88,0,0.0
382.38,20,0,0,0,660.04,724.0,1568.13,0,4,10,0.25,0,0,0,0,0.53,0,0.0
130.6,13,0,2,0,202.52,189.03,410.61,0,4,0,0.27,0,0,0,0,0.69,0,0.0
1084.28,17,2,0,0,932.65,1027.05,1539.73,0,4,4,0.1,0,0,0,0,1.06,0,0.0
169.57,11,1,2,0,419.09,401.59,728.78,0,3,7,0.66,0,0,0,0,0.42,0,0.0
1096.09,14,0,2,0,361.18,355.91,940.62,0,2,6,0.54,0,0,0,0,3.08,1,0.0
119.26,3,0,2,1,36.71,36.6,89.13,0,4,2,0.5,0,1,0,0,3.26,1,1.0
335.3,8,2,1,0,279.16,284.6,494.9,0,1,1,0.07,0,0,0,0,1.18,0,0.0
307.32,11,1,2,0,326.55,356.36,856.27,0,5,0,0.27,0,0,0,0,0.86,0,0.0
369.95,16,0,2,0,254.49,265.09,582.09,0,4,4,0.56,0,0,0,0,1.4,0,0.0
260.86,19,1,2,0,243.26,224.33,390.41,1,4,2,0.37,0,0,0,0,1.16,0,0.0
222.33,15,2,1,0,156.41,154.59,209.78,0,1,9,0.18,0,0,0,0,1.44,1,0.0
1048.42,4,2,0,0,1211.99,1144.45,1965.54,0,3,1,0.21,0,1,0,0,0.92,0,0.0
264.86,17,1,1,0,222.33,238.34,612.24,1,2,8,0.52,0,0,0,0,1.11,0,0.0
340.41,10,2,2,0,666.71,669.81,1233.36,0,2,10,0.3,0,0,0,0,0.51,0,0.0
362.46,20,0,0,0,367.21,350.55,849.72,1,2,0,0.24,0,0,0,0,1.03,0,0.0
16.31,21,1,0,0,20.09,19.79,46.69,1,1,3,0.15,0,0,0,0,0.82,0,0.0
2420.89,1,2,2,0,1152.5,1225.32,1507.46,1,4,13,0.34,0,1,0,0,1.98,1,0.0
210.35,4,0,2,0,206.87,188.98,405.02,0,2,5,0.3,0,1,0,0,1.11,0,0.0
103.22,17,0,2,1,72.03,70.88,199.87,1,3,0,0.37,0,0,0,0,1.46,0,0.0
210.84,14,1,1,0,355.18,342.36,941.43,1,3,5,0.42,0,0,0,0,0.62,0,0.0
1526.85,6,1,1,0,1775.1,1824.28,2532.25,0,5,1,0.31,0,0,0,0,0.84,0,0.0
236.11,12,2,1,0,358.79,331.41,664.3,0,5,10,0.45,0,0,0,0,0.71,0,0.0
207.22,13,0,1,0,330.05,335.84,613.67,0,0,15,0.41,0,0,0,0,0.62,0,0.0
1521.96,22,2,2,0,908.15,997.86,2446.05,1,1,0,0.5,0,0,0,1,1.53,0,0.0
1486.08,1,1,0,0,4147.61,4098.3,7286.46,0,5,0,0.18,0,1,0,0,0.36,0,0.0
1930.74,21,1,1,0,2657.44,2547.77,5471.27,0,3,1,0.29,0,0,0,0,0.76,0,0.0
222.19,16,1,1,0,614.31,605.8,1410.5,0,1,0,0.39,0,0,0,0,0.37,0,0.0
122.12,13,2,1,0,58.23,61.51,98.9,1,2,3,0.25,0,0,0,1,1.99,1,1.0
121.75,8,0,2,0,99.77,98.53,149.12,0,5,3,0.12,0,0,0,0,1.24,0,0.0
46.58,1,1,0,1,69.13,76.66,166.11,1,4,13,0.13,0,1,0,1,0.61,0,0.0
482.25,8,1,2,0,787.7,757.88,1955.93,1,2,2,0.38,0,0,0,0,0.64,0,0.0
494.45,8,0,0,0,865.46,828.5,1286.3,0,5,5,0.42,0,0,0,0,0.6,0,0.0
616.59,9,2,0,0,750.9,729.97,1920.82,1,7,3,0.46,0,0,0,0,0.84,0,0.0
386.41,13,0,2,0,2038.95,1898.62,3290.73,0,7,0,0.1,0,0,0,0,0.2,0,0.0
187.66,2,2,2,1,135.63,127.03,283.84,2,1,10,0.58,0,1,0,0,1.48,0,0.0
190.36,23,1,0,1,250.21,276.24,611.0,1,2,4,0.61,0,1,0,1,0.69,0,0.0
1079.61,19,0,0,0,1255.95,1390.46,2085.09,0,3,5,0.1,0,0,0,0,0.78,0,0.0
370.75,17,0,0,0,385.35,359.39,1080.29,1,4,0,0.24,0,0,0,0,1.03,0,0.0
639.7,20,2,0,0,317.89,306.55,818.5,0,6,4,0.03,0,0,0,0,2.09,0,0.0
368.98,2,0,2,0,409.6,420.5,661.91,0,0,4,0.13,0,1,0,0,0.88,0,0.0
151.77,15,1,1,0,472.58,518.02,1167.52,0,9,1,0.31,0,0,0,0,0.29,0,0.0
713.06,17,1,0,0,1197.52,1262.26,1785.5,1,3,7,0.42,0,0,0,0,0.56,0,0.0
12559.77,1,1,2,0,8707.96,8205.9,20040.94,0,3,0,0.44,0,1,0,1,1.53,0,0.0
281.15,4,1,2,0,300.86,289.47,660.51,0,3,0,0.25,0,1,0,0,0.97,0,0.0
3340.25,13,2,0,0,2535.7,2418.74,6580.62,0,8,3,0.11,0,0,0,0,1.38,0,0.0
502.87,3,2,0,1,651.19,650.96,961.06,1,6,3,0.47,0,1,0,0,0.77,0,0.0
1091.48,21,2,1,0,721.53,662.5,1027.31,1,1,0,0.38,0,0,0,0,1.65,1,0.0
921.44,18,1,0,0,838.54,881.92,1045.9,0,2,6,0.59,0,0,0,0,1.04,0,0.0
291.56,5,2,2,0,128.48,133.03,191.2,0,3,4,0.23,0,1,0,0,2.19,1,0.0
100.09,17,1,0,0,91.98,100.37,200.25,1,1,7,0.65,0,0,0,0,1.0,0,0.0
186.78,15,0,2,0,146.7,146.65,439.73,1,6,2,0.04,0,0,0,0,1.27,0,0.0
8.98,2,2,0,0,21.66,21.01,63.7,0,4,13,0.12,0,1,0,0,0.43,0,0.0
235.58,8,0,1,0,424.57,466.13,953.95,1,2,0,0.25,0,0,0,0,0.51,0,0.0
264.66,10,2,0,0,557.84,512.24,1382.74,0,4,1,0.7,0,0,0,0,0.52,0,0.0
1265.99,14,2,1,0,777.18,726.91,2272.8,1,2,4,0.39,0,0,0,0,1.74,0,0.0
462.01,19,1,1,1,421.88,423.8,946.61,0,4,26,0.17,0,0,0,0,1.09,0,0.0
621.06,17,0,2,0,830.04,899.57,1802.68,0,4,0,0.29,0,0,0,0,0.69,0,0.0
176.42,3,0,0,1,313.13,343.63,748.44,0,3,0,0.2,0,1,0,0,0.51,0,0.0
90.17,17,0,0,0,158.19,163.0,445.39,0,4,10,0.34,0,0,0,0,0.55,0,0.0
5627.77,14,0,0,0,7851.16,7550.21,10326.73,0,0,7,0.08,0,0,0,0,0.75,0,0.0
178.75,19,0,1,0,209.31,194.27,488.69,0,4,0,0.48,0,0,0,0,0.92,0,0.0
6594.8,12,0,0,0,5020.5,4947.79,9321.63,2,4,4,0.22,0,0,0,0,1.33,0,0.0
132.03,12,2,0,0,120.62,119.0,303.35,0,5,3,0.35,0,0,0,0,1.11,0,0.0
1218.67,14,0,0,0,442.51,460.12,879.64,1,5,6,0.09,0,0,0,0,2.65,1,0.0
249.09,23,0,1,1,126.51,127.09,332.26,0,1,1,0.18,0,1,0,0,1.96,0,0.0
112.21,1,0,0,0,16.74,18.47,38.11,2,1,11,0.26,0,1,0,0,6.08,1,0.0
124.92,21,1,1,0,252.15,234.9,515.86,0,3,1,0.34,0,0,0,0,0.53,0,0.0
743.96,6,2,2,0,1555.65,1626.61,2386.64,1,1,1,0.09,0,0,0,0,0.46,0,0.0
294.68,21,0,0,0,446.25,406.6,908.22,1,4,6,0.11,0,0,0,0,0.72,0,0.0
366.11,6,0,2,0,528.27,509.2,1429.12,0,3,4,0.13,0,0,0,0,0.72,0,0.0
590.42,6,1,0,0,185.47,180.28,433.97,0,5,0,0.15,0,0,0,0,3.28,1,0.0
57.85,12,0,1,0,31.88,29.72,43.06,1,7,15,0.41,1,0,0,1,1.95,1,1.0
176.96,23,0,2,0,478.37,460.36,1067.69,0,4,6,0.49,0,1,0,0,0.38,0,0.0
300.31,14,1,0,0,382.99,359.9,737.57,1,5,2,0.57,0,0,0,0,0.83,0,0.0
338.13,5,2,0,0,156.71,167.95,327.3,0,1,6,0.28,0,1,0,0,2.01,1,0.0
135.29,17,0,1,0,160.86,169.98,423.06,1,2,1,0.05,0,0,0,0,0.8,0,0.0
7182.63,15,2,1,1,4160.14,4372.12,11087.91,2,3,0,0.06,0,0,0,1,1.64,0,1.0
1519.91,6,2,1,0,1259.03,1348.78,1810.69,0,3,0,0.39,0,0,0,0,1.13,0,0.0
2585.43,22,0,1,0,1316.7,1418.92,3771.67,1,0,0,0.11,0,0,0,0,1.82,0,1.0
149.76,20,0,0,0,241.03,254.6,530.97,1,1,11,0.25,0,0,0,0,0.59,0,0.0
464.17,20,1,0,1,1251.06,1263.64,1528.58,0,4,6,0.22,0,0,0,0,0.37,0,0.0
114.83,10,1,2,0,80.62,82.22,183.73,0,2,10,0.25,0,0,0,0,1.4,0,0.0
120.66,18,1,0,0,280.49,309.35,812.13,0,5,1,0.31,0,0,0,0,0.39,0,0.0
3443.13,0,2,2,0,2034.64,2095.46,5010.28,0,5,5,0.47,0,1,0,0,1.64,0,0.0
619.82,1,2,0,0,597.83,612.6,962.8,1,3,2,0.33,0,1,0,0,1.01,0,0.0
462.31,13,2,2,0,291.98,278.79,567.7,1,2,0,0.27,0,0,0,0,1.66,0,0.0
115.05,22,2,0,0,120.36,132.97,329.84,2,3,13,0.61,0,0,0,0,0.87,0,0.0
175.54,14,0,2,1,300.13,295.07,859.84,0,4,3,0.31,1,0,0,0,0.59,0,0.0
854.18,11,2,2,0,641.24,617.66,892.47,1,0,1,0.51,0,0,0,0,1.38,0,0.0
3723.91,14,1,1,0,2111.13,2131.68,4999.65,1,6,1,0.25,0,0,0,0,1.75,0,0.0
246.12,1,2,2,0,205.74,194.84,359.32,0,1,3,0.33,0,1,0,0,1.26,0,0.0
321.42,20,0,1,0,277.31,262.07,339.89,1,4,1,0.33,0,0,0,0,1.23,0,0.0
12.85,17,1,1,0,18.91,20.59,43.68,0,2,5,0.44,0,0,0,0,0.62,0,0.0
127.42,3,1,0,0,295.94,311.05,477.66,0,4,1,0.71,0,1,0,0,0.41,0,0.0
224.8,1,2,0,1,396.75,364.01,1010.85,0,2,11,0.17,0,1,0,0,0.62,0,0.0
184.04,17,2,1,0,250.39,237.36,570.43,1,3,3,0.21,0,0,0,0,0.78,0,0.0
2426.09,10,1,2,0,1160.2,1284.82,3434.26,1,10,3,0.37,0,0,0,1,1.89,0,0.0
2485.31,15,2,0,0,4998.99,4812.81,14125.06,0,6,1,0.46,0,0,0,0,0.52,0,0.0
420.42,16,2,0,0,241.82,238.11,494.24,0,1,3,0.31,0,0,0,0,1.77,0,0.0
490.76,12,2,2,0,797.86,744.08,2248.1,0,2,1,0.14,0,0,0,0,0.66,0,0.0
35.34,5,0,0,0,35.95,35.33,63.65,0,5,2,0.07,0,1,0,0,1.0,0,0.0
366.23,4,0,2,0,645.85,708.26,1782.79,0,5,2,0.05,0,1,0,0,0.52,0,0.0
113.73,7,0,0,0,88.58,83.96,172.72,0,3,10,0.18,0,0,0,0,1.35,0,0.0
1544.3,9,0,0,1,1365.05,1367.8,2501.45,1,6,7,0.3,0,0,0,0,1.13,0,0.0
2311.37,19,2,1,0,6818.56,6849.6,14473.63,2,4,9,0.69,0,0,0,0,0.34,0,0.0
17.24,10,2,1,0,17.18,17.55,22.08,0,3,1,0.42,0,0,0,0,0.98,0,0.0
597.41,19,2,1,0,1493.65,1563.79,3085.61,1,2,0,0.22,0,0,0,0,0.38,0,0.0
881.54,2,2,2,0,544.36,508.63,1331.18,2,2,1,0.11,0,1,0,0,1.73,0,0.0
201.34,3,2,1,1,474.98,490.37,1347.68,0,2,3,0.34,0,1,0,0,0.41,0,0.0
1889.84,11,2,2,0,1758.45,1650.09,4460.09,1,5,0,0.39,0,0,0,0,1.15,0,0.0
304.95,17,1,0,0,429.84,406.5,681.13,0,4,3,0.03,0,0,0,0,0.75,0,0.0
138.81,11,1,2,0,88.21,95.79,155.11,1,5,24,0.28,0,0,0,0,1.45,0,0.0
